transaction_id,event_ts,amount,merchant_category,channel,country_risk,prior_chargebacks,velocity_24h,account_age_days,is_weekend,is_fraud,chargeback_loss
1303,2025-04-19T12:00:00,128.64,Dining,ATM,2,2,4,499,1,0,0.0
1304,2025-04-19T14:00:00,188.05,Travel,Card Present,3,0,3,731,1,0,0.0
1305,2025-04-19T16:00:00,49.36,Electronics,Mobile,1,0,3,335,1,0,0.0
1306,2025-04-19T18:00:00,51.64,Retail,Online,1,1,2,447,1,0,0.0
1307,2025-04-19T20:00:00,86.23,Travel,Online,1,0,3,577,1,0,0.0
1308,2025-04-19T22:00:00,124.07,Electronics,Card Present,1,0,3,467,1,0,0.0
1309,2025-04-20T00:00:00,113.78,Travel,ATM,1,0,1,716,1,0,0.0
1310,2025-04-20T02:00:00,246.0,Retail,Online,2,0,2,377,1,0,0.0
1311,2025-04-20T04:00:00,267.45,Electronics,Card Present,3,1,3,617,1,0,0.0
1312,2025-04-20T06:00:00,119.77,Electronics,Card Present,2,0,4,377,1,0,0.0
1313,2025-04-20T08:00:00,192.62,Retail,Mobile,1,0,3,527,1,0,0.0
1314,2025-04-20T10:00:00,240.57,Travel,Card Present,2,1,4,438,1,0,0.0
1315,2025-04-20T12:00:00,285.35,Retail,Card Present,1,0,3,706,1,0,0.0
1316,2025-04-20T14:00:00,164.4,Dining,Mobile,1,0,6,352,1,0,0.0
1317,2025-04-20T16:00:00,118.92,Travel,Online,1,0,5,661,1,0,0.0
1318,2025-04-20T18:00:00,205.05,Subscription,ATM,1,0,2,333,1,0,0.0
1319,2025-04-20T20:00:00,186.09,Dining,ATM,1,0,6,231,1,0,0.0
1320,2025-04-20T22:00:00,300.8,Travel,ATM,1,1,2,376,1,0,0.0
1321,2025-04-21T00:00:00,187.04,Subscription,ATM,2,0,2,544,0,0,0.0
1322,2025-04-21T02:00:00,160.99,Cash Advance,Mobile,1,1,1,575,0,0,0.0
1323,2025-04-21T04:00:00,79.2,Electronics,Online,2,0,1,374,0,0,0.0
1324,2025-04-21T06:00:00,145.48,Electronics,ATM,1,0,3,350,0,0,0.0
1325,2025-04-21T08:00:00,74.88,Retail,ATM,1,1,4,458,0,0,0.0
1326,2025-04-21T10:00:00,129.55,Retail,Mobile,1,0,3,416,0,0,0.0
1327,2025-04-21T12:00:00,102.88,Travel,ATM,1,1,3,519,0,0,0.0
1328,2025-04-21T14:00:00,70.32,Retail,Mobile,1,0,2,228,0,0,0.0
1329,2025-04-21T16:00:00,202.11,Subscription,Mobile,1,0,4,312,0,0,0.0
1330,2025-04-21T18:00:00,49.82,Dining,Mobile,2,0,1,445,0,0,0.0
1331,2025-04-21T20:00:00,76.89,Electronics,Online,1,0,6,400,0,0,0.0
1332,2025-04-21T22:00:00,397.78,Dining,Mobile,1,1,3,89,0,0,0.0
1333,2025-04-22T00:00:00,50.44,Dining,ATM,1,0,4,555,0,0,0.0
1334,2025-04-22T02:00:00,54.46,Travel,Card Present,1,0,5,256,0,0,0.0
1335,2025-04-22T04:00:00,155.17,Retail,ATM,2,2,2,336,0,0,0.0
1336,2025-04-22T06:00:00,30.22,Dining,ATM,1,1,1,392,0,0,0.0
1337,2025-04-22T08:00:00,136.75,Cash Advance,Mobile,2,1,3,541,0,0,0.0
1338,2025-04-22T10:00:00,290.35,Dining,Online,1,4,3,362,0,0,0.0
1339,2025-04-22T12:00:00,319.02,Retail,Mobile,1,0,1,476,0,0,0.0
1340,2025-04-22T14:00:00,124.89,Subscription,ATM,2,0,3,524,0,0,0.0
1341,2025-04-22T16:00:00,121.29,Cash Advance,Mobile,1,0,3,268,0,0,0.0
1342,2025-04-22T18:00:00,109.35,Cash Advance,ATM,3,0,2,520,0,0,0.0
1343,2025-04-22T20:00:00,68.81,Travel,Online,2,1,2,490,0,0,0.0
1344,2025-04-22T22:00:00,68.37,Retail,Online,3,1,1,341,0,0,0.0
1345,2025-04-23T00:00:00,74.32,Cash Advance,ATM,2,2,3,631,0,0,0.0
1346,2025-04-23T02:00:00,173.27,Travel,Card Present,2,0,1,179,0,0,0.0
1347,2025-04-23T04:00:00,57.13,Dining,Card Present,1,1,3,145,0,0,0.0
1348,2025-04-23T06:00:00,154.19,Travel,Mobile,1,0,4,459,0,0,0.0
1349,2025-04-23T08:00:00,311.09,Dining,Mobile,3,0,1,702,0,0,0.0
1350,2025-04-23T10:00:00,68.88,Electronics,Mobile,2,0,6,240,0,0,0.0
1351,2025-04-23T12:00:00,188.45,Cash Advance,Online,1,1,3,435,0,0,0.0
1352,2025-04-23T14:00:00,110.49,Cash Advance,Mobile,2,1,2,318,0,0,0.0
1353,2025-04-23T16:00:00,86.99,Dining,ATM,3,0,2,702,0,0,0.0
1354,2025-04-23T18:00:00,122.84,Dining,Card Present,2,0,1,371,0,0,0.0
1355,2025-04-23T20:00:00,176.19,Dining,Online,1,3,2,657,0,0,0.0
1356,2025-04-23T22:00:00,137.38,Electronics,Card Present,3,0,1,720,0,0,0.0
1357,2025-04-24T00:00:00,324.54,Dining,ATM,2,0,1,497,0,0,0.0
1358,2025-04-24T02:00:00,85.85,Subscription,Card Present,1,1,2,591,0,0,0.0
1359,2025-04-24T04:00:00,162.73,Retail,Card Present,1,0,1,389,0,0,0.0
1360,2025-04-24T06:00:00,55.8,Retail,ATM,2,0,5,214,0,0,0.0
1361,2025-04-24T08:00:00,109.22,Dining,Online,1,0,2,347,0,0,0.0
1362,2025-04-24T10:00:00,98.56,Retail,ATM,1,0,4,365,0,0,0.0
1363,2025-04-24T12:00:00,157.04,Retail,Online,2,0,1,492,0,0,0.0
1364,2025-04-24T14:00:00,73.03,Travel,Card Present,1,1,3,697,0,0,0.0
1365,2025-04-24T16:00:00,96.54,Dining,Card Present,2,0,1,600,0,0,0.0
1366,2025-04-24T18:00:00,576.22,Cash Advance,ATM,2,0,2,316,0,0,0.0
1367,2025-04-24T20:00:00,104.16,Cash Advance,Mobile,1,1,4,420,0,0,0.0
1368,2025-04-24T22:00:00,290.81,Subscription,Mobile,1,0,4,262,0,0,0.0
1369,2025-04-25T00:00:00,331.11,Electronics,Mobile,1,1,2,247,0,0,0.0
1370,2025-04-25T02:00:00,40.03,Retail,ATM,1,0,1,376,0,0,0.0
1371,2025-04-25T04:00:00,114.03,Subscription,Card Present,2,0,4,540,0,0,0.0
1372,2025-04-25T06:00:00,234.75,Electronics,Card Present,2,0,5,379,0,0,0.0
1373,2025-04-25T08:00:00,10.89,Electronics,Mobile,3,0,3,747,0,0,0.0
1374,2025-04-25T10:00:00,168.77,Retail,Mobile,1,0,4,427,0,0,0.0
1375,2025-04-25T12:00:00,277.14,Electronics,Card Present,1,1,3,351,0,0,0.0
1376,2025-04-25T14:00:00,244.23,Dining,Mobile,2,0,3,305,0,0,0.0
1377,2025-04-25T16:00:00,357.58,Travel,ATM,1,0,1,297,0,0,0.0
1378,2025-04-25T18:00:00,206.1,Subscription,Online,2,1,3,252,0,0,0.0
1379,2025-04-25T20:00:00,22.71,Subscription,Online,2,0,3,500,0,0,0.0
1380,2025-04-25T22:00:00,135.82,Cash Advance,Mobile,1,0,2,384,0,0,0.0
1381,2025-04-26T00:00:00,359.43,Subscription,Online,2,0,1,563,1,0,0.0
1382,2025-04-26T02:00:00,108.77,Travel,Online,2,0,2,598,1,0,0.0
1383,2025-04-26T04:00:00,74.12,Dining,Card Present,1,0,3,445,1,0,0.0
1384,2025-04-26T06:00:00,31.54,Travel,Mobile,2,0,1,717,1,0,0.0
1385,2025-04-26T08:00:00,93.96,Cash Advance,Card Present,1,0,3,391,1,0,0.0
1386,2025-04-26T10:00:00,159.11,Retail,ATM,1,1,1,285,1,0,0.0
1387,2025-04-26T12:00:00,241.97,Retail,ATM,1,0,1,327,1,0,0.0
1388,2025-04-26T14:00:00,126.63,Subscription,ATM,3,0,5,677,1,0,0.0
1389,2025-04-26T16:00:00,308.16,Travel,Mobile,1,0,2,447,1,0,0.0
1390,2025-04-26T18:00:00,97.48,Subscription,Mobile,2,1,4,505,1,0,0.0
1391,2025-04-26T20:00:00,421.57,Travel,Mobile,1,0,1,382,1,0,0.0
1392,2025-04-26T22:00:00,186.88,Electronics,Online,1,0,1,623,1,0,0.0
1393,2025-04-27T00:00:00,262.08,Retail,ATM,3,1,5,528,1,0,0.0
1394,2025-04-27T02:00:00,281.12,Travel,Online,1,0,3,485,1,0,0.0
1395,2025-04-27T04:00:00,256.45,Cash Advance,ATM,2,1,2,573,1,0,0.0
1396,2025-04-27T06:00:00,182.46,Dining,Card Present,1,0,3,464,1,0,0.0
1397,2025-04-27T08:00:00,75.39,Electronics,Mobile,1,1,3,552,1,0,0.0
1398,2025-04-27T10:00:00,181.34,Subscription,Mobile,3,0,1,506,1,0,0.0
1399,2025-04-27T12:00:00,181.82,Cash Advance,Card Present,3,1,3,573,1,0,0.0
1400,2025-04-27T14:00:00,538.78,Travel,ATM,1,1,1,690,1,0,0.0
1401,2025-04-27T16:00:00,107.51,Retail,Card Present,3,0,3,395,1,0,0.0
1402,2025-04-27T18:00:00,203.66,Electronics,Mobile,3,1,5,180,1,0,0.0
1403,2025-04-27T20:00:00,41.62,Subscription,Mobile,1,0,4,516,1,0,0.0
1404,2025-04-27T22:00:00,235.51,Dining,Mobile,2,1,3,467,1,0,0.0
1405,2025-04-28T00:00:00,195.29,Electronics,Card Present,1,0,3,63,0,0,0.0
1406,2025-04-28T02:00:00,40.91,Subscription,ATM,1,0,3,469,0,0,0.0
1407,2025-04-28T04:00:00,34.79,Cash Advance,Online,1,0,1,158,0,0,0.0
1408,2025-04-28T06:00:00,362.46,Subscription,Online,3,0,4,768,0,0,0.0
1409,2025-04-28T08:00:00,99.42,Electronics,Online,2,0,2,72,0,0,0.0
1410,2025-04-28T10:00:00,307.39,Cash Advance,Mobile,2,1,1,476,0,0,0.0
1411,2025-04-28T12:00:00,213.26,Electronics,Card Present,2,0,3,668,0,0,0.0
1412,2025-04-28T14:00:00,281.35,Retail,Mobile,1,0,1,735,0,0,0.0
1413,2025-04-28T16:00:00,38.87,Electronics,ATM,3,0,2,686,0,0,0.0
1414,2025-04-28T18:00:00,92.59,Retail,Mobile,2,0,4,551,0,0,0.0
1415,2025-04-28T20:00:00,218.8,Dining,Online,1,1,1,218,0,0,0.0
1416,2025-04-28T22:00:00,237.04,Cash Advance,Mobile,1,1,5,358,0,0,0.0
1417,2025-04-29T00:00:00,468.65,Subscription,Mobile,2,1,1,644,0,0,0.0
1418,2025-04-29T02:00:00,315.39,Travel,Mobile,3,0,2,633,0,1,240.85
1419,2025-04-29T04:00:00,314.72,Subscription,Mobile,2,0,2,429,0,0,0.0
1420,2025-04-29T06:00:00,153.15,Subscription,ATM,2,2,1,434,0,0,0.0
1421,2025-04-29T08:00:00,241.0,Dining,Mobile,3,0,5,566,0,0,0.0
1422,2025-04-29T10:00:00,64.75,Travel,Online,2,0,4,507,0,0,0.0
1423,2025-04-29T12:00:00,63.86,Travel,Mobile,1,1,4,416,0,0,0.0
1424,2025-04-29T14:00:00,110.81,Cash Advance,Online,2,2,1,247,0,0,0.0
1425,2025-04-29T16:00:00,129.12,Retail,Online,2,0,2,533,0,0,0.0
1426,2025-04-29T18:00:00,436.84,Retail,Card Present,1,0,2,660,0,0,0.0
1427,2025-04-29T20:00:00,112.34,Retail,Card Present,1,0,3,443,0,0,0.0
1428,2025-04-29T22:00:00,120.67,Retail,ATM,2,0,1,223,0,0,0.0
1429,2025-04-30T00:00:00,213.51,Retail,Card Present,1,1,1,290,0,0,0.0
1430,2025-04-30T02:00:00,152.58,Travel,ATM,1,1,3,200,0,0,0.0
1431,2025-04-30T04:00:00,56.38,Travel,ATM,1,1,2,534,0,0,0.0
1432,2025-04-30T06:00:00,260.43,Cash Advance,Card Present,1,0,2,229,0,0,0.0
1433,2025-04-30T08:00:00,472.96,Dining,Card Present,2,1,3,456,0,0,0.0
1434,2025-04-30T10:00:00,79.87,Subscription,Card Present,1,0,3,625,0,0,0.0
1435,2025-04-30T12:00:00,204.48,Subscription,Online,1,0,2,467,0,0,0.0
1436,2025-04-30T14:00:00,145.23,Subscription,Card Present,2,0,3,514,0,0,0.0
1437,2025-04-30T16:00:00,34.53,Retail,Online,1,0,1,398,0,0,0.0
1438,2025-04-30T18:00:00,71.11,Travel,Card Present,1,0,4,494,0,0,0.0
1439,2025-04-30T20:00:00,95.27,Cash Advance,Card Present,1,0,4,411,0,0,0.0
1440,2025-04-30T22:00:00,79.11,Electronics,Online,3,0,6,171,0,1,77.59
1441,2025-05-01T00:00:00,208.54,Electronics,Card Present,1,0,2,451,0,0,0.0
1442,2025-05-01T02:00:00,196.76,Retail,Online,1,0,3,468,0,0,0.0
1443,2025-05-01T04:00:00,135.79,Dining,Online,1,0,4,369,0,0,0.0
1444,2025-05-01T06:00:00,212.08,Subscription,ATM,1,0,3,369,0,0,0.0
1445,2025-05-01T08:00:00,287.63,Dining,ATM,1,0,2,470,0,0,0.0
1446,2025-05-01T10:00:00,221.22,Dining,Mobile,1,1,5,558,0,0,0.0
1447,2025-05-01T12:00:00,83.99,Cash Advance,ATM,3,0,4,311,0,0,0.0
1448,2025-05-01T14:00:00,257.83,Electronics,Mobile,2,0,3,304,0,0,0.0
1449,2025-05-01T16:00:00,105.45,Subscription,Card Present,2,0,1,585,0,0,0.0
1450,2025-05-01T18:00:00,106.04,Electronics,Card Present,3,0,3,618,0,0,0.0
1451,2025-05-01T20:00:00,383.3,Subscription,Online,1,1,3,89,0,0,0.0
1452,2025-05-01T22:00:00,144.98,Dining,Online,1,1,1,478,0,0,0.0
1453,2025-05-02T00:00:00,60.96,Subscription,Mobile,1,0,2,395,0,0,0.0
1454,2025-05-02T02:00:00,142.39,Electronics,Online,3,0,1,452,0,0,0.0
1455,2025-05-02T04:00:00,386.9,Travel,Card Present,1,1,2,602,0,0,0.0
1456,2025-05-02T06:00:00,192.4,Cash Advance,Mobile,1,0,2,449,0,0,0.0
1457,2025-05-02T08:00:00,165.05,Dining,Online,2,0,4,418,0,0,0.0
1458,2025-05-02T10:00:00,183.49,Cash Advance,Mobile,1,0,3,284,0,0,0.0
1459,2025-05-02T12:00:00,141.39,Dining,ATM,2,0,4,374,0,0,0.0
1460,2025-05-02T14:00:00,167.5,Subscription,Mobile,3,0,1,302,0,0,0.0
1461,2025-05-02T16:00:00,142.32,Travel,Online,1,1,3,488,0,0,0.0
1462,2025-05-02T18:00:00,92.59,Electronics,Online,2,0,5,321,0,0,0.0
1463,2025-05-02T20:00:00,206.28,Subscription,Online,1,1,1,604,0,0,0.0
1464,2025-05-02T22:00:00,27.64,Travel,Mobile,1,0,1,133,0,0,0.0
1465,2025-05-03T00:00:00,149.62,Subscription,ATM,1,0,5,459,1,0,0.0
1466,2025-05-03T02:00:00,359.39,Electronics,Card Present,1,0,4,360,1,0,0.0
1467,2025-05-03T04:00:00,68.88,Cash Advance,Card Present,2,1,4,205,1,0,0.0
1468,2025-05-03T06:00:00,64.72,Travel,Mobile,1,1,4,654,1,0,0.0
1469,2025-05-03T08:00:00,78.98,Cash Advance,Mobile,2,1,2,680,1,0,0.0
1470,2025-05-03T10:00:00,207.21,Subscription,Online,2,0,2,256,1,0,0.0
1471,2025-05-03T12:00:00,593.54,Dining,Online,2,0,3,405,1,0,0.0
1472,2025-05-03T14:00:00,346.05,Electronics,Online,1,0,3,532,1,0,0.0
1473,2025-05-03T16:00:00,261.33,Cash Advance,Card Present,2,0,4,461,1,0,0.0
1474,2025-05-03T18:00:00,189.95,Retail,ATM,2,0,4,355,1,0,0.0
1475,2025-05-03T20:00:00,337.05,Electronics,Card Present,1,0,2,462,1,0,0.0
1476,2025-05-03T22:00:00,123.62,Travel,ATM,1,0,4,298,1,0,0.0
1477,2025-05-04T00:00:00,206.07,Electronics,Online,2,1,1,495,1,0,0.0
1478,2025-05-04T02:00:00,133.37,Retail,Online,2,0,2,402,1,0,0.0
1479,2025-05-04T04:00:00,239.05,Cash Advance,Mobile,2,0,4,539,1,0,0.0
1480,2025-05-04T06:00:00,123.96,Electronics,ATM,1,0,4,224,1,0,0.0
1481,2025-05-04T08:00:00,301.66,Travel,Card Present,2,0,2,317,1,0,0.0
1482,2025-05-04T10:00:00,311.66,Travel,Mobile,1,0,2,476,1,0,0.0
1483,2025-05-04T12:00:00,143.49,Subscription,Online,1,0,3,377,1,0,0.0
1484,2025-05-04T14:00:00,147.33,Electronics,Card Present,1,0,3,693,1,0,0.0
1485,2025-05-04T16:00:00,82.27,Travel,Online,3,1,1,248,1,0,0.0
1486,2025-05-04T18:00:00,49.38,Subscription,Online,2,0,3,414,1,0,0.0
1487,2025-05-04T20:00:00,135.41,Cash Advance,Card Present,1,0,4,229,1,0,0.0
1488,2025-05-04T22:00:00,41.67,Cash Advance,Mobile,2,0,2,443,1,0,0.0
1489,2025-05-05T00:00:00,221.69,Cash Advance,Mobile,1,0,3,626,0,0,0.0
1490,2025-05-05T02:00:00,221.12,Dining,Mobile,1,0,3,573,0,0,0.0
1491,2025-05-05T04:00:00,121.89,Retail,Mobile,1,0,2,579,0,0,0.0
1492,2025-05-05T06:00:00,49.38,Electronics,Online,1,0,3,147,0,0,0.0
1493,2025-05-05T08:00:00,99.29,Cash Advance,Online,1,0,3,511,0,0,0.0
1494,2025-05-05T10:00:00,43.09,Retail,Mobile,3,0,2,73,0,0,0.0
1495,2025-05-05T12:00:00,79.7,Retail,Mobile,1,0,3,646,0,0,0.0
1496,2025-05-05T14:00:00,42.9,Subscription,Card Present,1,1,2,196,0,0,0.0
1497,2025-05-05T16:00:00,183.75,Subscription,Online,1,0,2,416,0,0,0.0
1498,2025-05-05T18:00:00,304.5,Travel,Card Present,1,0,4,289,0,0,0.0
1499,2025-05-05T20:00:00,82.69,Travel,Online,1,0,4,567,0,0,0.0
1500,2025-05-05T22:00:00,361.16,Travel,ATM,2,0,2,102,0,0,0.0
1501,2025-05-06T00:00:00,120.78,Electronics,Mobile,1,0,3,434,0,0,0.0
1502,2025-05-06T02:00:00,77.89,Cash Advance,Mobile,2,0,3,5,0,0,0.0
1503,2025-05-06T04:00:00,208.16,Electronics,ATM,1,1,3,153,0,0,0.0
1504,2025-05-06T06:00:00,205.59,Retail,ATM,2,0,2,348,0,0,0.0
1505,2025-05-06T08:00:00,96.0,Dining,Mobile,2,1,2,713,0,0,0.0
1506,2025-05-06T10:00:00,216.32,Subscription,ATM,2,2,5,257,0,0,0.0
1507,2025-05-06T12:00:00,297.5,Subscription,Mobile,1,0,3,218,0,0,0.0
1508,2025-05-06T14:00:00,124.19,Electronics,Card Present,1,2,2,350,0,0,0.0
1509,2025-05-06T16:00:00,170.41,Electronics,ATM,1,1,1,458,0,0,0.0
1510,2025-05-06T18:00:00,230.59,Cash Advance,Mobile,2,1,3,388,0,0,0.0
1511,2025-05-06T20:00:00,348.46,Retail,Online,3,0,2,452,0,0,0.0
1512,2025-05-06T22:00:00,86.79,Subscription,Mobile,1,0,3,392,0,0,0.0
1513,2025-05-07T00:00:00,196.54,Dining,Mobile,1,2,4,484,0,0,0.0
1514,2025-05-07T02:00:00,375.55,Subscription,ATM,1,0,4,547,0,0,0.0
1515,2025-05-07T04:00:00,123.29,Subscription,ATM,1,0,3,139,0,0,0.0
1516,2025-05-07T06:00:00,78.25,Retail,ATM,2,2,4,482,0,0,0.0
1517,2025-05-07T08:00:00,50.5,Dining,Mobile,1,1,3,282,0,0,0.0
1518,2025-05-07T10:00:00,76.76,Retail,Card Present,1,1,3,238,0,0,0.0
1519,2025-05-07T12:00:00,63.09,Cash Advance,Card Present,2,1,1,284,0,0,0.0
1520,2025-05-07T14:00:00,412.88,Travel,Card Present,2,1,2,414,0,0,0.0
1521,2025-05-07T16:00:00,178.32,Retail,ATM,3,4,4,477,0,0,0.0
1522,2025-05-07T18:00:00,199.72,Retail,Card Present,1,1,3,351,0,0,0.0
1523,2025-05-07T20:00:00,253.48,Dining,Mobile,1,0,1,216,0,0,0.0
1524,2025-05-07T22:00:00,120.61,Subscription,Mobile,1,0,1,414,0,0,0.0
1525,2025-05-08T00:00:00,126.34,Dining,ATM,3,1,2,482,0,0,0.0
1526,2025-05-08T02:00:00,41.49,Travel,Card Present,3,0,3,377,0,0,0.0
1527,2025-05-08T04:00:00,192.05,Travel,Online,3,0,3,341,0,0,0.0
1528,2025-05-08T06:00:00,263.36,Retail,ATM,1,0,4,278,0,0,0.0
1529,2025-05-08T08:00:00,133.25,Travel,Card Present,2,0,2,392,0,0,0.0
1530,2025-05-08T10:00:00,302.94,Travel,Online,1,0,1,433,0,0,0.0
1531,2025-05-08T12:00:00,355.83,Dining,Card Present,1,2,1,484,0,0,0.0
1532,2025-05-08T14:00:00,143.93,Dining,Mobile,2,0,4,295,0,0,0.0
1533,2025-05-08T16:00:00,254.06,Subscription,Mobile,2,0,3,547,0,0,0.0
1534,2025-05-08T18:00:00,128.66,Dining,ATM,1,0,5,103,0,0,0.0
1535,2025-05-08T20:00:00,100.09,Dining,Mobile,1,0,3,424,0,0,0.0
1536,2025-05-08T22:00:00,31.83,Subscription,Card Present,2,0,3,597,0,0,0.0
1537,2025-05-09T00:00:00,227.63,Cash Advance,Online,1,0,2,590,0,0,0.0
1538,2025-05-09T02:00:00,121.67,Dining,Card Present,2,0,3,412,0,0,0.0
1539,2025-05-09T04:00:00,120.1,Subscription,Online,1,0,3,556,0,0,0.0
1540,2025-05-09T06:00:00,260.68,Cash Advance,ATM,2,0,3,245,0,0,0.0
1541,2025-05-09T08:00:00,432.67,Dining,Online,1,0,4,351,0,0,0.0
1542,2025-05-09T10:00:00,31.34,Dining,ATM,1,1,2,462,0,0,0.0
1543,2025-05-09T12:00:00,121.35,Retail,ATM,1,0,3,385,0,0,0.0
1544,2025-05-09T14:00:00,122.47,Electronics,ATM,1,0,1,483,0,0,0.0
1545,2025-05-09T16:00:00,109.34,Retail,Card Present,2,0,2,449,0,0,0.0
1546,2025-05-09T18:00:00,145.32,Electronics,ATM,2,0,2,583,0,0,0.0
1547,2025-05-09T20:00:00,211.01,Electronics,ATM,1,0,4,475,0,0,0.0
1548,2025-05-09T22:00:00,108.6,Electronics,Mobile,2,1,5,398,0,0,0.0
1549,2025-05-10T00:00:00,239.09,Travel,Online,1,0,4,388,1,0,0.0
1550,2025-05-10T02:00:00,197.26,Travel,Card Present,2,0,1,544,1,0,0.0
1551,2025-05-10T04:00:00,108.54,Subscription,Mobile,1,1,2,499,1,0,0.0
1552,2025-05-10T06:00:00,171.12,Electronics,ATM,1,0,2,430,1,0,0.0
1553,2025-05-10T08:00:00,119.16,Subscription,Online,1,1,1,388,1,0,0.0
1554,2025-05-10T10:00:00,97.72,Cash Advance,Online,1,0,1,465,1,0,0.0
1555,2025-05-10T12:00:00,308.64,Cash Advance,Mobile,2,0,1,187,1,0,0.0
1556,2025-05-10T14:00:00,55.95,Dining,Card Present,1,1,2,430,1,0,0.0
1557,2025-05-10T16:00:00,126.76,Subscription,Online,1,1,6,296,1,0,0.0
1558,2025-05-10T18:00:00,145.79,Subscription,Online,2,0,1,493,1,0,0.0
1559,2025-05-10T20:00:00,54.34,Dining,Online,1,0,3,652,1,0,0.0
1560,2025-05-10T22:00:00,138.47,Travel,Card Present,1,1,2,471,1,0,0.0
1561,2025-05-11T00:00:00,36.84,Electronics,ATM,2,0,4,273,1,0,0.0
1562,2025-05-11T02:00:00,471.8,Cash Advance,ATM,2,0,2,382,1,0,0.0
1563,2025-05-11T04:00:00,366.81,Retail,Online,1,0,3,130,1,0,0.0
1564,2025-05-11T06:00:00,201.63,Retail,Card Present,3,0,3,169,1,0,0.0
1565,2025-05-11T08:00:00,132.0,Electronics,ATM,1,0,4,610,1,0,0.0
1566,2025-05-11T10:00:00,239.85,Dining,Card Present,1,1,4,106,1,0,0.0
1567,2025-05-11T12:00:00,333.83,Travel,Online,1,1,3,319,1,0,0.0
1568,2025-05-11T14:00:00,328.77,Cash Advance,ATM,1,0,1,627,1,0,0.0
1569,2025-05-11T16:00:00,359.23,Dining,ATM,2,0,2,468,1,0,0.0
1570,2025-05-11T18:00:00,159.61,Cash Advance,Mobile,1,0,4,549,1,0,0.0
1571,2025-05-11T20:00:00,117.27,Electronics,Online,1,0,2,416,1,0,0.0
1572,2025-05-11T22:00:00,192.18,Travel,Online,2,0,2,454,1,0,0.0
1573,2025-05-12T00:00:00,224.93,Subscription,ATM,1,0,2,378,0,0,0.0
1574,2025-05-12T02:00:00,210.4,Electronics,Mobile,3,0,4,672,0,0,0.0
1575,2025-05-12T04:00:00,71.39,Retail,Online,2,0,5,201,0,0,0.0
1576,2025-05-12T06:00:00,128.86,Travel,Online,3,0,1,485,0,0,0.0
1577,2025-05-12T08:00:00,234.83,Retail,ATM,3,0,4,437,0,0,0.0
1578,2025-05-12T10:00:00,162.79,Retail,Online,3,0,5,420,0,0,0.0
1579,2025-05-12T12:00:00,207.82,Dining,ATM,1,0,1,650,0,0,0.0
1580,2025-05-12T14:00:00,146.12,Travel,Mobile,2,0,3,234,0,0,0.0
1581,2025-05-12T16:00:00,119.89,Electronics,ATM,1,0,4,517,0,0,0.0
1582,2025-05-12T18:00:00,236.39,Retail,Mobile,1,1,2,444,0,0,0.0
1583,2025-05-12T20:00:00,73.69,Cash Advance,Card Present,1,0,3,140,0,0,0.0
1584,2025-05-12T22:00:00,60.5,Travel,Card Present,3,1,3,728,0,0,0.0
1585,2025-05-13T00:00:00,131.98,Electronics,ATM,1,0,4,177,0,0,0.0
1586,2025-05-13T02:00:00,139.61,Retail,Online,1,1,3,448,0,0,0.0
1587,2025-05-13T04:00:00,261.86,Subscription,Online,1,0,3,441,0,0,0.0
1588,2025-05-13T06:00:00,65.86,Electronics,ATM,2,0,1,317,0,0,0.0
1589,2025-05-13T08:00:00,259.84,Cash Advance,Mobile,3,0,3,662,0,1,257.83
1590,2025-05-13T10:00:00,201.32,Electronics,Online,1,0,4,505,0,0,0.0
1591,2025-05-13T12:00:00,529.67,Cash Advance,Online,2,1,1,446,0,0,0.0
1592,2025-05-13T14:00:00,282.11,Dining,ATM,3,0,1,329,0,0,0.0
1593,2025-05-13T16:00:00,238.13,Cash Advance,Card Present,3,0,2,439,0,0,0.0
1594,2025-05-13T18:00:00,160.52,Cash Advance,Card Present,1,2,2,574,0,0,0.0
1595,2025-05-13T20:00:00,120.99,Retail,ATM,1,0,2,508,0,0,0.0
1596,2025-05-13T22:00:00,102.47,Travel,ATM,2,0,2,300,0,0,0.0
1597,2025-05-14T00:00:00,176.75,Travel,Mobile,2,1,1,627,0,0,0.0
1598,2025-05-14T02:00:00,69.72,Travel,ATM,1,0,2,379,0,0,0.0
1599,2025-05-14T04:00:00,189.33,Subscription,Card Present,1,1,3,311,0,0,0.0
1600,2025-05-14T06:00:00,144.9,Dining,Card Present,2,1,1,354,0,0,0.0
1601,2025-05-14T08:00:00,224.02,Travel,Online,2,1,6,510,0,0,0.0
1602,2025-05-14T10:00:00,73.83,Electronics,ATM,3,0,2,559,0,0,0.0
1603,2025-05-14T12:00:00,360.06,Travel,Mobile,1,1,3,321,0,0,0.0
1604,2025-05-14T14:00:00,174.59,Travel,ATM,2,0,3,378,0,0,0.0
1605,2025-05-14T16:00:00,66.43,Travel,Mobile,2,0,3,275,0,0,0.0
1606,2025-05-14T18:00:00,118.56,Dining,ATM,2,1,4,402,0,0,0.0
1607,2025-05-14T20:00:00,98.37,Dining,ATM,2,1,2,412,0,0,0.0
1608,2025-05-14T22:00:00,306.95,Cash Advance,Card Present,1,0,4,814,0,0,0.0
1609,2025-05-15T00:00:00,294.99,Electronics,Online,1,1,5,531,0,0,0.0
1610,2025-05-15T02:00:00,191.79,Retail,Mobile,2,1,1,458,0,0,0.0
1611,2025-05-15T04:00:00,41.09,Travel,Card Present,1,0,4,447,0,0,0.0
